CKY_ART;EAN13;MARCA
0000048814;0193905429257;HP
0000048815;0718037865362;WESTERN DIGITAL
0000048817;0690144394531;HUAWEI
0000048820;8806091999252;LG
0000048821;8806098693696;LG
0000048822;8806098693603;LG
0000048823;4250366856636;SIEMENS
0000048825;4016032368939;DIGITUS
0000048827;0195122201876;HP
0000048828;6901443356294;HUAWEI
0000048829;8806090780059;SAMSUNG
0000048830;8713439220902;TRUST
0000048831;8099990004848;TECHMADE
0000048836;6941059643029;XIAOMI
0000048837;0195122321598;HP
0000048843;8716309113670;GEMBIRD
0000048844;8716309113663;GEMBIRD
0000048845;8716309113656;GEMBIRD
0000048848;4713436172352;POWERCOLOR
0000048850;8053288530181;GRAETZ
0000048854;8051511391400;TELESYSTEM
0000048855;6932849433104;TENDA
0000048856;6932849433364;TENDA
0000048857;6935364089054;TP-LINK
0000048858;6935364032241;TP-LINK
0000048859;6935364031985;TP-LINK
0000048862;8351680216864;INNO3D
0000048864;4710886106920;ACER
0000048866;8713439233094;TRUST
0000048867;8028153089316;MEDIACOM
0000048868;8028153071687;MEDIACOM
0000048871;8595563723142;GOSAT
0000048873;0740617296310;KINGSTON
0000048875;4719331808518;GIGABYTE
0000048877;8806090367519;SAMSUNG
0000048882;8718873024119;PHILIPS
0000048884;5032037186957;INTEL
0000048885;5032037192620;INTEL
0000048886;6971529343333;BOLVA
0000048887;8806098355914;LG
0000048888;8806091057297;LG
0000048890;8806098407910;LG
0000048891;0195122472252;HP
0000048893;0000000048893;EPSON
0000048894;0000000048894;EPSON
0000048895;0000000048895;EPSON
0000048896;0000000048896;EPSON
0000048897;6934177718267;XIAOMI
0000048898;4718017678872;ASUS
0000048899;0790069368189;D-LINK
0000048900;8806098693719;LG
0000048901;0000000048901;BROTHER
0000048902;8028400082688;LINK
0000048903;0193638356219;LENOVO
0000048904;5397184433959;DELL
0000048905;4719072741532;MSI
0000048906;0195235892657;LENOVO
0000048907;0194552230548;LENOVO
0000048908;4710180688467;ACER
0000048909;4063872121255;FUJITSU
0000048910;4719072690083;MSI
0000048911;5397184448830;DELL
0000048912;5056244904876;KASPERSKY
0000048913;8051511391547;TELESYSTEM
0000048914;0194441900552;HP
0000048915;5032037188760;INTEL
0000048916;0711719965404;SONY
0000048918;8388776580783;TECNO
0000048919;8388776580776;TECNO
0000048920;5030935116397;BIOWARE
0000048921;5035228121614;ELECTRONIC ARTS
0000048922;8059617106454;MILESTONE
0000048923;0000000048923;DELL
0000048924;0000000048924;DELL
0000048925;0000000048925;DELL
0000048926;0000000048926;DELL
0000048927;0000000048927;DELL
0000048928;0000000048928;DELL
0000048929;0000000048929;DELL
0000048930;0000000048930;DELL
0000048931;8004157332054;ESSELTE
0000048932;8002057315481;LEONE
0000048933;0000000048933;APPLE
0000048936;0000000048936;SEAGATE
0000048937;0000000048937;SEAGATE
0000048938;0000000048938;TOSHIBA
0000048940;8052780301558;VULTECH
0000048941;8052780300865;VULTECH
0000048942;8052780300872;VULTECH
0000048943;0731304347293;APC
0000048944;4719512064825;COOLER MASTER
0000048945;8052780300889;VULTECH
0000048946;8052780300643;VULTECH
0000048947;8052780300650;VULTECH
0000048948;8052780300667;VULTECH
0000048950;8052780300896;VULTECH
0000048951;8052780300902;VULTECH
0000048952;8052780300674;VULTECH
0000048953;0000000048953;DELL
0000048954;8026475175786;TECNOWARE
0000048955;8026475175847;TECNOWARE
0000048956;8026475175618;TECNOWARE
0000048957;0000000048957;APPLE
0000048958;0000000048958;APPLE
0000048959;0000000048959;APPLE
0000048960;0000000048960;APPLE
0000048961;0000000048961;APPLE
0000048962;0000000048962;APPLE
0000048963;0000000048963;DELL
0000048964;0000000048964;DELL
0000048965;0000000048965;DELL
0000048966;0000000048966;HP
0000048967;0000000048967;DELL
0000048968;0000000048968;DELL
0000048969;0000000048969;DELL
0000048970;0000000048970;LENOVO
0000048971;0000000048971;SAMSUNG
0000048972;0000000048792;LG
0000048973;0000000048973;HP
0000048974;0000000048974;WAYEL
0000048975;0000000048975;HP
0000048976;0000000048976;DELL
0000048977;0000000048977;DELL
0000048978;0000000048978;KTX
0000048979;0000000048979;KTX
0000048980;8388776581049;TECNO
0000048981;2019072401699;ANDOWL
0000048982;8435072402582;ANDOWL
0000048983;0000000048983;ANDOWL
0000048984;0000000048984;REFOO
0000048985;0000000048985;LENOVO
0000048986;0000000048986;NZXT
0000048987;0000000048987;HP
0000048988;0000000048988;PANASONIC
0000048989;0000000048989;SAMSUNG
0000048990;0000000048990;LG
0000048991;0000000048991;ASROCK
0000048992;0000000048992;EPSON
0000048995;0000000048995;LENOVO
0000048998;0000000048998;APPLE
0000048999;8026475176103;TECNOWARE
0000049000;8026475175892;TECNOWARE
0000049001;8026475175908;TECNOWARE
0000049002;0000000049002;EPSON
0000049003;8026475175816;TECNOWARE
0000049005;8026475176035;TECNOWARE
0000049006;8026475176080;TECNOWARE
0000049007;8026475175861;TECNOWARE
0000049008;8026475175755;TECNOWARE
0000049009;0000000049009;APPLE
0000049010;0000000049010;APPLE
0000049011;0000000049011;APPLE
0000049014;0000000049014;HP
0000049015;0000000049015;DELL
0000049016;0000000049016;DELL
0000049017;0000000049017;DELL
0000049018;0000000049018;DELL
0000049019;0000000049019;LENOVO
0000049020;0000000049020;HP
0000049021;0000000049021;DELL
0000049022;0000000049022;LENOVO
0000049023;0000000049023;LENOVO
0000049024;0000000049024;HP
0000049025;0000000049025;DELL
0000049026;0000000049026;DELL
0000049027;0000000049027;DELL
0000049028;0000000049028;LENOVO
0000049029;0000000049029;DELL
0000049030;0000000049030;HP
0000049031;0000000049031;APPLE
0000049032;0000000049032;APPLE
0000049033;0000000049033;APPLE
0000049034;0000000049034;DELL
0000049035;8015439301156;KARMA
0000049036;0000000049036;DELL
0000049038;8005231182015;MAESTRI
0000049039;8007758002166;BLASETTI
0000049040;8005235421486;PIGNASTYL
0000049042;0000000049042;ASROCK
0000049043;0000000049043;MSI
0000049044;0000000049044;GIGABYTE
0000049045;0000000049045;EPSON
0000049046;0000000049046;BROTHER
0000049047;0000000049047;WESTERN DIGITAL
0000049048;0000000049048;MSI
0000049049;0000000049049;ACER
0000049050;0000000049050;ASUS
0000049051;0000000049051;ASUS
0000049052;0000000049052;ACER
0000049053;0000000049053;THERMALTAKE
0000049054;0000000049054;DELL
0000049055;0000000049055;LENOVO
0000049056;0000000049056;HP
0000049060;8388776580981;TECNO
0000049061;0000000049061;MSI
0000049062;0000000049062;MACH POWER
0000049063;8388766373722;TECNO
0000049065;8388776580851;TECNO
0000049067;0000000049067;GIGABYTE
0000049068;0000000049068;MSI
0000049069;0000000049069;ARIETE
0000049070;0000000049070;TECNOWARE
0000049071;8388776580875;TECNO
0000049072;0000000049072;ASUS
0000049073;0000000049073;ASUS
0000049075;0000000049075;CANON
0000049076;8050040583591;MEMOTAK
0000049077;8050040583812;MEMOTAK
0000049078;8050040583553;MEMOTAK
0000049079;8050040580767;MEMOTAK
0000049080;6936487314566;ARIELLI
0000049081;0000000049081;MAESTRI
0000049082;0000000049082;APPLE
0000049083;0000000049083;APPLE
0000049084;0000000049084;APPLE
0000049085;0000000049085;APPLE
0000049086;8058773839121;ADJ
0000049087;8057284625346;VULTECH
0000049088;8057284625353;VULTECH
0000049089;8026475176059;TECNOWARE
0000049090;0000000049090;DELL
0000049091;0000000049091;DELL
0000049092;0000000049092;DELL
0000049093;0000000049093;DELL
0000049094;0000000049094;LENOVO
0000049095;0000000049095;LENOVO
0000049096;0000000049096;LENOVO
0000049097;0000000049097;DELL
0000049098;0000000049098;LENOVO
0000049099;0000000049099;PANASONIC
0000049100;0000000049100;LENOVO
0000049101;0000000049101;DELL
0000049102;0000000049102;LENOVO
0000049103;0000000049103;HP
0000049104;0000000049104;APPLE
0000049105;0000000049105;APPLE
0000049106;0000000049106;APPLE
0000049107;0000000049107;APPLE
0000049108;0000000049108;APPLE
0000049109;0000000049109;APPLE
0000049112;0000000049112;HP
0000049113;0000000049113;MSI
0000049114;0000000049114;MSI
0000049115;0000000049115;SAPPHIRE
0000049116;0000000049116;ARIELLI
0000049117;0000000049117;ASROCK
0000049118;0000000049118;ASROCK
0000049119;0000000049119;DELL
0000049120;0000000049120;DELL
0000049121;0000000049121;APPLE
0000049122;0000000049122;APPLE
0000049123;0000000049123;APPLE
0000049124;0000000049124;APPLE
0000049125;0000000049125;APPLE
0000049126;0000000049126;APPLE
0000049127;0000000049127;MSI
0000049128;0000000049128;MSI
0000049129;0000000049129;MSI
0000049132;6920160020813;LEOVIN
0000049133;0000000049133;PALIT
0000049134;0000000049134;ASUS
0000049135;0000000049135;MSI
0000049136;0000000049136;ASUS
0000049137;0000000049137;ASUS
0000049138;0000000049138;ASROCK
0000049139;0000000049139;SAPPHIRE
0000049140;0000000049140;MSI
0000049141;0000000049141;MSI
0000049142;0000000049142;MSI
0000049143;0000000049143;DELL
0000049144;0000000049144;DELL
0000049145;6971529343357;BOLVA
0000049146;8026475176165;TECNOWARE
0000049147;8026475176172;TECNOWARE
0000049148;0000000049148;APPLE
0000049149;0000000049149;APPLE
0000049150;4006381115322;STABILO
0000049151;0000000049151;DELL
0000049152;0000000049152;DELL
0000049153;0000000049153;LENOVO
0000049154;0000000049154;LENOVO
0000049155;0000000049155;LENOVO
0000049156;0000000049156;FUJITSU
0000049157;0000000049157;HP
0000049158;0000000049158;APPLE
0000049159;0000000049159;APPLE
0000049160;0000000049160;APPLE
0000049161;0000000049161;APPLE
0000049162;0000000049162;APPLE
0000049163;0000000049163;HP
0000049164;0000000049164;PANASONIC
0000049165;0000000049165;TP-LINK
0000049166;0000000049166;ASROCK
0000049167;0000000049167;LOGITECH
0000049168;8099990143554;TECHMADE
0000049169;8388776671818;TECNO
0000049170;8388776671825;TECNO
0000049171;8388776580844;TECNO
0000049172;8388776580868;TECNO
0000049173;8388776671832;TECNO
0000049174;8388776671849;TECNO
0000049175;8388776671856;TECNO
0000049176;8388776580950;TECNO
0000049177;8388776580943;TECNO
0000049178;0000000049178;BROTHER
0000049179;0000000049179;DELL
0000049180;0000000049180;HP
0000049181;0000000049181;HP
0000049182;0000000049182;HP
0000049183;0000000049183;HP
0000049184;0000000049184;HP
0000049185;0000000049185;APPLE
0000049199;0000000049199;TECNOWARE
0000049200;8026475175038;TECNOWARE
0000049201;8026475175045;TECNOWARE
0000049202;8026475175236;TECNOWARE
0000049203;0000000049203;TECNOWARE
0000049204;8026475175885;TECNOWARE
0000049206;0000000049206;APPLE
0000049207;0000000049207;APPLE
0000049208;0000000049208;FUJITSU
0000049210;0000000049210;DELL
0000049211;0000000049211;DELL
0000049212;0000000049212;HP
0000049213;0000000049213;DELL
0000049214;8028153104330;MEDIACOM
0000049215;0000000049215;SAMSUNG
0000049216;0000000049216;SAMSUNG
0000049217;0000000049217;DELL
0000049218;0000000049218;LENOVO
0000049219;8388776671795;TECNO
0000049220;8388776671801;TECNO
0000049221;0000000049221;APPLE
0000049222;0000000049222;APPLE
0000049223;0000000049223;LENOVO
0000049224;0000000049224;LENOVO
0000049225;0000000049225;LENOVO
0000049226;0000000049226;LENOVO
0000049227;0000000049227;LENOVO
0000049229;0000000049229;WAYEL
0000049230;0000000049230;FUJITSU
0000049231;0000000049231;FUJITSU
0000049232;0000000049232;TECNO
0000049233;0000000049233;TECNO
0000049234;0000000049234;APPLE
0000049235;0000000049235;LENOVO
0000049236;0000000049236;LENOVO
0000049237;0000000049237;LENOVO
0000049238;8057168375770;PHAEWO
0000049239;0000000049239;HP
0000049240;0000000049240;HP
0000049241;0000000049241;LENOVO
0000049242;0000000049242;LENOVO
0000049243;0000000049243;LENOVO
0000049245;0000000049245;LENOVO
0000049246;0000000049246;LENOVO
0000049247;0000000049247;DELL
0000049248;0000000049248;DELL
0000049249;0000000049249;DELL
0000049250;0000000049250;TOSHIBA
0000049251;0000000049251;DELL
0000049252;0000000049252;SAMSUNG
0000049254;0000000049254;GIGABYTE
0000049255;0000000049255;TOSHIBA
0000049257;0000000049257;ASROCK
0000049258;0000000049258;MSI
0000049259;0000000049259;ASROCK
0000049260;0000000049260;DELL
0000049261;0000000049261;HP
0000049262;0000000049262;HP
0000049263;0000000049263;HP
0000049264;0000000049264;HP
0000049265;6971529344132;BOLVA
0000049266;0000000049266;HP
0000049267;0000000049267;DELL
0000049268;0000000049268;DELL
0000049269;0000000049269;HP
0000049270;0000000049270;HP
0000049272;8015439150303;KARMA
0000049273;8015439201517;KARMA
0000049274;0000000049274;HOWELL
0000049275;9433112398771;KTX
0000049276;9433112398993;KTX
0000049277;0000000049277;HP
0000049278;0000000049278;DELL
0000049279;8004972012803;SEL
0000049280;8013007511273;ARCA
0000049281;8050040583102;MEMOTAK
0000049282;0000000049282;APPLE
0000049283;0000000049283;APPLE
0000049284;0000000049284;APPLE
0000049285;0000000049285;APPLE
0000049286;0000000049286;APPLE
0000049287;0000000049287;APPLE
0000049288;0000000049288;APPLE
0000049289;0000000049289;APPLE
0000049290;0000000049290;NEC
0000049291;0000000049291;FUJITSU
0000049292;0000000049292;WESTERN DIGITAL
0000049293;0000000049293;WESTERN DIGITAL
0000049294;0000000049294;WESTERN DIGITAL
0000049295;0000000049295;WESTERN DIGITAL
0000049296;0000000049296;WESTERN DIGITAL
0000049297;0000000049297;WESTERN DIGITAL
0000049298;0000000049298;WESTERN DIGITAL
0000049299;0000000049299;HP
0000049300;0000000049300;APPLE
0000049301;6920190002050;LEOVIN/MEDEI/FOYOU/ZHONG-DU
0000049302;0000000049302;LENOVO
0000049303;0000000049303;LENOVO
0000049304;0000000049304;LENOVO
0000049305;0000000049305;PHILIPS
0000049306;0000000049306;HP
0000049307;8004972012627;SEL
0000049308;8007024503830;ARDA
0000049309;0000000049309;DELL
0000049310;0000000049310;HP
0000049311;0000000049311;HP
0000049312;0000000049312;DELL
0000049313;0000000049313;HP
0000049314;0000000049314;HP
0000049315;0000000049315;DELL
0000049316;0000000049316;HP
0000049318;0000000049318;APPLE
0000049319;0000000049319;APPLE
0000049321;6934177717727;XIAOMI
0000049322;8033779054495;SAMSUNG
0000049323;8806090666735;SAMSUNG
0000049324;8806098785285;LG
0000049325;0806090666766;SAMSUNG
0000049327;0192545884525;HP
0000049329;0000000049329;DELL
0000049330;0000000049330;ACER
0000049331;0000000049331;FUJITSU
0000049332;8007403162344;IMETEC
0000049333;8007403166328;IMETEC
0000049334;8007403166304;IMETEC
0000049337;8009252009085;SIRIUS
0000049338;8806090336706;SAMSUNG
0000049339;4710483930447;ASROCK
0000049340;4717677335842;ASROCK
0000049341;4710483930027;ASROCK
0000049342;4710483931031;ASROCK
0000049343;4710483931932;ASROCK
0000049345;4719331306724;GIGABYTE
0000049346;4719331306717;GIGABYTE
0000049347;4710562241846;PALIT
0000049348;0740617309720;KINGSTON
0000049349;0740617309829;KINGSTON
0000049350;0740617310023;KINGSTON
0000049351;0740617309102;KINGSTON
0000049352;0740617309119;KINGSTON
0000049353;0740617309195;KINGSTON
0000049354;0740617309928;KINGSTON
0000049355;0000000049355;LENOVO
0000049356;0000000049356;HP
0000049357;4718017595018;ASUS
0000049359;0789011729529;ESET
0000049360;8806090716911;SAMSUNG
0000049361;0700443263955;HOMCLOUD
0000049362;0700443263948;HOMCLOUD
0000049364;0019512243749;HP
0000049367;4549292091182;CANON
0000049368;4549292091243;CANON
0000049369;0045496453299;NINTENDO
0000049371;5099206057333;LOGITECH
0000049372;5099206038844;LOGITECH
0000049373;5099206057340;LOGITECH
0000049376;8806090672569;SAMSUNG
0000049377;6941059643258;XIAOMI
0000049378;8806090672804;SAMSUNG
0000049379;8806090268960;SAMSUNG
0000049380;8806090269042;SAMSUNG
0000049382;5055862330326;TOSHIBA
0000049383;5055862326138;TOSHIBA
0000049384;0000000049384;APPLE
0000049385;0000000049385;LENOVO
0000049386;0000000049386;HP
0000049389;8056157881025;ITEK
0000049390;8056157880301;ITEK
0000049391;8806090367533;SAMSUNG
0000049393;8716309111782;GEMBIRD
0000049396;0045496453350;NINTENDO
0000049397;6941059643494;XIAOMI
0000049401;8692020101311;OTS
0000049406;4710180579222;ACER
0000049407;4718017586801;ASUS
0000049408;8715946672922;EPSON
0000049409;0000000049409;LENOVO
0000049410;8015439320102;KARMA
0000049411;8015439500009;KARMA
0000049412;3701123938665;KARMA
0000049413;3701123973147;KARMA
0000049414;6950854000050;KARMA
0000049415;8015439005399;KARMA
0000049416;8015439200442;KARMA
0000049417;8015439000448;KARMA
0000049418;8015439388881;KARMA
0000049419;8806098658305;LG
0000049420;8015439310103;KARMA
0000049421;0193905484942;HP
0000049424;8015439062507;KARMA
0000049425;0000000049425;KARMA
0000049426;0000000049426;KARMA
0000049429;0000000049429;KARMA
0000049430;8015439162528;KARMA
0000049431;0000000049431;KARMA
0000049434;0000000049434;HP
0000049435;0195122472320;HP
0000049436;8003705114258;ARIETE
0000049437;8006363000611;BIALETTI
0000049439;8003705111912;ARIETE
0000049440;8019101705655;ZEPHIR
0000049441;8007403116491;IMETEC
0000049442;4008496867332;REMINGTON
0000049443;8716309098861;GEMBIRD
0000049444;0000000049444;LENOVO
0000049445;0195161335358;HP
0000049447;8055519900428;DIDIESSE
0000049448;0000000049448;HP
0000049449;8809328492212;SAMSUNG
0000049451;4718017739085;ASUS
0000049457;4895106289529;SAPPHIRE
0000049459;8806098659838;LG
0000049460;3800235220061;ARIELLI
0000049461;3800235220092;ARIELLI
0000049462;6971529345139;BOLVA
0000049463;6941059648734;XIAOMI
0000049464;8806090268892;SAMSUNG
0000049473;0194252030530;APPLE
0000049474;6943279423009;WIKO
0000049475;6943279423054;WIKO
0000049476;6943279423061;WIKO
0000049477;6943279423306;WIKO
0000049478;6943279423313;WIKO
0000049479;6943279421890;WIKO
0000049480;6943279421876;WIKO
0000049481;6943279422743;WIKO
0000049482;6943279422866;WIKO
0000049483;6943279422729;WIKO
0000049484;6943279423672;WIKO
0000049485;6943279423689;WIKO
0000049486;4894461830148;ALCATEL
0000049487;4894461837444;ALCATEL
0000049488;4894461837451;ALCATEL
0000049489;9120072371462;STRONG
0000049490;0000000049490;OTS
0000049491;0000000049491;OTS
0000049492;8003705115897;ARIETE
0000049493;5011423205618;KENWOOD
0000049494;5035048715505;BLACK&DECKER
0000049495;8004399921771;DE LONGHI
0000049496;8004399921825;DE LONGHI
0000049497;8004399015753;DE LONGHI
0000049498;8051407941771;WOW
0000049499;0000000049499;APPLE
0000049500;0000000049500;APPLE
0000049503;8712581760199;PHILIPS
0000049504;4718017807043;ASUS
0000049505;4718017691826;ASUS
0000049506;4719331306434;GIGABYTE
0000049507;4710636270550;PALIT
0000049508;4710886295006;ACER
0000049510;0000000049510;MACH POWER
0000049511;0000000049511;MACH POWER
0000049512;0806891190918;MACH POWER
0000049513;4718017870030;ASUS
0000049514;8008523007515;JOHNSON
0000049515;8806090008993;SAMSUNG
0000049516;8806090707162;SAMSUNG
0000049517;8806090706691;SAMSUNG
0000049524;8056746662295;AKAI
0000049526;8806090300592;SAMSUNG
0000049527;8056746663131;AKAI
0000049528;8806098785407;LG
0000049534;8099990143950;TECHMADE
0000049535;4710562241914;GAINWARD
0000049536;4710562241853;GAINWARD
0000049537;0193015512115;HP
0000049538;0000000049538;MSI
0000049539;0000000049539;ASUS
0000049540;0000000049540;DE LONGHI
